id	time	latitude	longitude
21780	842160	50.950016	7.005483
21780	842177	50.951906	6.960100
21780	842338	50.913528	6.921669
21780	842409	50.937874	6.952894
21780	84242	51.031444	6.887678
21780	842919	50.952591	6.961156
21780	84302	51.019088	6.889495
21780	843048	50.852322	7.017368
21780	843379	50.950469	6.916906
21780	843764	50.902498	6.951087
21780	844632	50.923196	7.014377
21780	844900	50.869711	6.970137
21780	844982	50.885416	7.055745
21780	845147	50.919614	6.935424
21780	845223	50.991479	7.030549
21780	845249	50.971182	7.049428
21780	845389	50.933726	6.924975
21780	845742	50.922320	6.953308
21780	845880	50.952847	7.004577
21780	846183	50.923982	6.912707
21780	848014	50.992447	6.892898
21780	848063	50.924707	6.890409
21780	848146	50.909315	6.941260
21780	84857	50.885488	6.963316
21780	848714	50.926591	6.929344
21780	848877	50.857734	6.998378
21780	848965	50.938622	6.843474
21780	849198	50.973509	6.946484
21780	849279	50.926523	7.088119
21780	849722	50.974725	7.059290
21780	849896	50.971790	7.006764
21780	850075	50.982358	7.025100
21780	85008	50.973331	6.941162
21780	850154	50.915595	7.052858
21780	850396	50.961684	6.930916
21780	850442	50.912788	6.952393
21780	850524	50.865818	7.103724
21780	850578	51.024554	6.889417
21780	850612	51.040303	6.836854
21780	850836	50.904964	6.957808
21780	850878	50.966971	7.006296
21780	850938	50.974024	7.057433
21780	852243	50.890524	7.063909
21780	852277	50.933552	7.018259
21780	852838	50.890807	6.997785
21780	852974	50.961346	6.952295
21780	853015	50.929180	7.059709
21780	853127	50.957946	6.909466
21780	853242	50.864922	6.978044
21780	853374	50.976268	6.871570
21780	85359	50.991912	6.941376
21780	853598	50.905789	6.956653
21780	853638	50.933098	7.021830
21780	853673	50.983921	6.947385
21780	853866	50.892668	6.966187
21780	854429	50.974804	6.871310
21780	854508	50.968469	7.039461
21780	854543	50.973859	7.012696
21780	854741	50.913357	7.054856
21780	854865	50.940952	6.945899
21780	854956	50.968655	6.975507
21780	855537	50.920571	6.983231
21780	855615	50.905979	6.917538
21780	855692	51.041186	6.860858
21780	855716	50.937249	7.011475
21780	856373	50.932357	6.855425
21780	856648	50.943413	7.062934
21780	857011	50.968229	7.066909
21780	857211	50.942149	6.981242
21780	857237	50.937752	6.875698
21780	857585	50.940460	7.034976
21780	857776	50.967640	7.033809
21780	857840	50.926485	6.914936
21780	857867	50.938376	6.958165
21780	858155	51.004624	6.870281
21780	858290	50.974656	6.946511
21780	858383	50.985052	7.014558
21780	85852	50.882740	7.087246
21780	858710	50.858776	7.096069
21780	858725	50.959465	6.954518
21780	859246	50.940629	7.022159
21780	859367	51.025916	6.896228
21780	859832	50.949556	6.994452
21780	860398	51.037254	6.911674
21780	860655	50.948572	6.914695
21780	860934	50.926988	6.961285
21780	861027	50.881553	7.088613
21780	861842	50.872460	6.971991
21780	862380	50.912119	6.993302
21780	862721	50.884691	7.055729
21780	86281	50.998493	6.995932
21780	862812	50.877596	6.960579
21780	863130	50.889368	6.993018
21780	863472	50.998742	6.925748
21780	863750	50.965797	6.946138
21780	863954	50.899187	6.986625
21780	864008	51.063503	6.855484
21780	864072	50.915039	6.921847
21780	864523	50.975377	6.959863
21780	865074	50.913605	6.927720
21780	865117	50.996441	6.898807
21780	865173	50.849096	6.919412
21780	865224	50.840400	7.070681
21780	86532	50.921738	6.963204
21780	865635	50.929302	6.912884
21780	865824	50.912673	6.961438
21780	865876	50.891214	7.075102
21780	866256	50.966551	6.952834
21780	866337	50.962123	7.027075
21780	866447	50.956046	7.013404
21780	866457	50.964053	6.976027
21780	866594	50.975460	6.949980
21780	866672	50.840709	7.006952
21780	86702	50.933569	6.839765
21780	86711	50.884112	6.961958
21780	867525	50.938606	7.005999
21780	867528	50.938495	6.971740
21780	867746	50.928292	6.910172
21780	867948	50.908070	7.013356
21780	8681	50.954535	6.910086
21780	868154	50.863241	6.974114
21780	868378	50.974670	6.959787
21780	868664	50.881626	7.090289
21780	86892	50.939602	6.844688
21780	869029	51.020590	6.894580
21780	869398	50.938488	7.006628
21780	869430	50.929578	7.041148
21780	86947	50.961794	6.918859
21780	869537	50.964459	7.044629
21780	869812	50.968696	6.969173
21780	869927	50.991351	7.030483
21780	86995	50.888044	7.057588
21780	87017	50.968754	6.872689
21780	870411	50.990258	6.899595
21780	87068	50.865526	7.013251
21780	870891	50.864810	6.924680
21780	870990	50.942122	6.935752
21780	871080	50.937086	6.898504
21780	871515	50.886247	7.001084
21780	871650	50.945939	7.080502
21780	871765	50.885188	7.055738
21780	872077	50.980440	6.859709
21780	872323	50.872468	6.977980
21780	8724	50.968634	7.040247
21780	872447	50.921897	6.967025
21780	872815	50.979124	6.970888
21780	872846	51.025236	6.906577
21780	873014	50.929472	6.913233
21780	873032	50.946226	7.072766
21780	873178	50.850532	7.109472
21780	87382	51.000670	6.934728
21780	8740	50.934058	6.937053
21780	874115	50.907003	6.936462
21780	874314	50.935366	6.939068
21780	87443	50.909936	6.921620
21780	874531	50.969955	6.952385
21780	875122	50.886960	6.970186
21780	87580	50.900844	6.984254
21780	876183	51.039580	6.836402
21780	876210	50.880311	6.993964
21780	876618	50.852060	7.015534
21780	876641	50.860293	6.951105
21780	876903	51.002235	6.913025
21780	877312	50.890352	6.997574
21780	877367	50.940052	6.979307
21780	877444	50.913512	6.946510
21780	87763	50.849538	7.110073
21780	878238	50.922901	6.909887
21780	878393	50.866842	7.083731
21780	878677	50.950855	6.926981
21780	878991	50.953901	6.850303
21780	879034	50.931739	6.932486
21780	879474	50.963812	7.005208
21780	879493	50.890621	6.997615
21780	879512	50.957466	6.876602
21780	87956	50.963739	7.005216
21780	8797	50.912435	6.923865
21780	879895	50.920148	6.909591
21780	880463	50.982757	7.096197
21780	880852	50.991595	7.030659
21780	881078	50.938067	6.952922
21780	881788	50.955975	6.969037
21780	8818	50.884204	7.104848
21780	882191	50.966400	6.989395
21780	883571	50.938058	7.004104
21780	884432	50.940406	6.950457
21780	884642	50.937894	6.863648
21780	884672	50.925283	6.929848
21780	884857	50.938042	6.845004
21780	8851	50.866892	7.083682
21780	885137	50.998679	7.037685
21780	885375	50.939923	6.979171
21780	886189	50.909497	6.961698
21780	88630	50.977393	7.066814
21780	886468	50.883416	7.080919
21780	88696	50.916177	6.918514
21780	887682	50.974206	7.057845
21780	887807	50.879729	7.015124
21780	887903	50.952264	6.919024
21780	888000	50.957455	6.900674
21780	888423	50.976143	6.959944
21780	888515	50.910266	6.962714
21780	888560	50.932104	6.906060
21780	888948	50.936590	6.844315
21780	88902	50.976418	6.871655
21780	889117	50.939989	6.840556
21780	889507	50.937599	7.000069
21780	889602	50.970902	6.930631
21780	889615	50.911668	6.925199
21780	889682	50.897425	7.058832
21780	889777	50.860313	6.974499
21780	890109	50.921829	6.966437
21780	890128	51.020291	6.888200
21780	890306	50.975198	7.062571
21780	890982	50.941514	6.940231
21780	891020	50.925278	7.044773
21780	891398	50.930489	6.923239
21780	891965	50.950457	6.889499
21780	892101	50.931032	6.927305
21780	893303	50.985192	6.946655
21780	894042	50.980666	7.023006
21780	89417	50.955935	6.949798
21780	894487	50.942707	6.834618
21780	89466	50.958463	7.009916
21780	894742	50.997203	6.937011
21780	894772	50.891674	7.069465
21780	894902	50.964586	7.020618
21780	894927	50.936766	6.865564
21780	895083	50.940381	7.031066
21780	895097	50.912602	6.939655
21780	895639	50.921527	6.929220
21780	895911	50.942136	7.045980
21780	896185	50.863136	7.085492
21780	89638	50.937724	6.875371
21780	896421	50.921800	6.965853
21780	896564	50.954853	6.914387
21780	896824	50.903876	6.952870
21780	896967	50.921814	6.899298
21780	897129	50.950875	6.893952
21780	897371	51.030579	6.885237
21780	897668	50.938224	6.845624
21780	897849	50.933386	6.933646
21780	898044	50.961516	6.952056
21780	898119	50.942675	6.926515
21780	898131	50.940377	6.827444
21780	898803	50.938510	6.826523
21780	898809	50.904796	7.063779
21780	899491	50.948041	7.013943
21780	899619	50.977981	6.949473
21780	899882	50.937121	6.900199
21780	900461	50.975271	7.004924
21780	900803	50.989342	6.857392
21780	90097	50.975330	6.950034
21780	901064	50.984083	6.999802
21780	901348	50.938136	6.839823
21780	901954	50.957186	6.972429
21780	90219	50.930469	6.866497
21780	90225	50.979860	7.002325
21780	902586	50.913941	6.920763
21780	902820	50.999374	7.037379
21780	903307	50.999363	6.983532
21780	903493	50.955935	6.968934
21780	903753	50.916445	6.948377
21780	903899	50.962508	7.004325
21780	903935	50.953790	6.963726
21780	904101	50.940345	7.021372
21780	904133	50.944497	6.983019
21780	904551	50.956008	6.917649
21780	904847	50.951010	6.955516
21780	904990	50.914882	6.929966
21780	905079	50.921626	7.090285
21780	905101	50.927484	6.955500
21780	905147	50.923300	6.905052
21780	905174	50.941687	7.003981
21780	905252	50.967704	7.035785
21780	905334	50.937135	6.994480
21780	905643	50.975800	7.032279
21780	905672	50.861749	7.002896
21780	906098	51.007760	6.897610
21780	906236	50.926957	6.917095
21780	906913	50.971023	7.049079
21780	907150	50.951018	6.917490
21780	90780	50.914618	6.930716
21780	907802	50.923296	7.078018
21780	908529	50.950876	6.917336
21780	90875	50.900180	6.979154
21780	908810	50.951508	6.959791
21780	910036	50.948040	6.952660
21780	910148	50.933210	6.952587
21780	910412	50.966211	6.958526
21780	910496	50.880894	7.082644
21780	910558	50.963513	7.006463
21780	910659	50.968822	6.869306
21780	910818	50.948328	6.914970
21780	911045	50.986191	6.870934
21780	91126	50.939710	6.844786
21780	911683	50.916287	6.918075
21780	911714	50.968440	7.039469
21780	911721	50.958958	6.999912
21780	911731	50.971821	7.047986
21780	911971	50.973087	6.866436
21780	912048	51.004392	6.870585
21780	912380	50.944699	6.942110
21780	912926	50.937735	6.908887
21780	913078	50.964895	6.933925
21780	913094	50.922663	6.951992
21780	913243	50.955353	6.939968
21780	913264	50.876978	6.995327
21780	914454	50.910959	7.001861
21780	914965	50.941249	7.085209
21780	915144	50.945040	6.911541
21780	915262	50.964560	6.953690
21780	916365	50.978716	7.070549
21780	916800	50.976345	6.871328
21780	91702	50.876170	6.958149
21780	917225	50.899294	7.073810
21780	917327	50.973488	6.950489
21780	918525	50.940234	7.019518
21780	91914	50.967256	7.033605
21780	919289	50.937783	6.871037
21780	919388	50.975051	7.060294
21780	919507	51.028273	6.895135
21780	919584	50.977487	6.947876
21780	919745	50.978219	7.065675
21780	919796	50.912451	6.923826
21780	920097	50.885616	6.969435
21780	920393	50.963388	6.958227
21780	920672	50.892113	7.074497
21780	920699	50.954683	6.910216
21780	921774	50.937369	6.900250
21780	922835	50.963823	7.005164
21780	922995	50.936174	6.969558
21780	923066	50.924887	6.999685
21780	923638	50.871628	6.969909
21780	924156	50.897200	7.066097
21780	924190	51.016885	6.899886
21780	924215	50.960762	6.902144
21780	924770	50.928902	6.901422
21780	925441	50.957818	7.028035
21780	925817	50.942694	6.852900
21780	925952	50.919959	6.908384
21780	926276	50.872924	7.049797
21780	92640	50.876322	7.087533
21780	926777	50.860424	6.952239
21780	926948	50.902703	6.955808
21780	927070	50.933401	6.996697
21780	92737	50.988916	7.042263
21780	9274	51.026726	6.910129
21780	927550	50.966267	6.979907
21780	928073	50.967657	6.944064
21780	928275	50.877228	7.056653
21780	928856	50.952094	6.924363
21780	928931	50.930090	6.946976
21780	928935	50.977302	7.066467
21780	929108	50.961577	6.954249
21780	929159	50.974180	7.057868
21780	929325	50.903987	6.945554
21780	929421	50.958042	6.919940
21780	92957	51.039550	6.836960
21780	930098	50.886205	7.003064
21780	930226	50.984079	6.999852
21780	93035	50.966397	6.909700
21780	930518	50.967723	6.958942
21780	93065	50.936203	6.901524
21780	930717	50.937897	6.863931
21780	931199	50.992494	7.031373
21780	931642	50.941897	6.992722
21780	93226	50.956647	6.902858
21780	932302	50.947713	7.045322
21780	932497	50.970020	6.952356
21780	932515	50.946988	7.085038
21780	932716	50.909538	6.921198
21780	932766	50.921007	6.951100
21780	933168	50.910551	6.962625
21780	933188	50.858197	7.090187
21780	933447	50.933258	6.953327
21780	933605	50.973004	6.865784
21780	934218	50.930794	6.938412
21780	934387	51.034595	6.923307
21780	934404	50.999832	6.909914
21780	934435	50.922117	6.967409
21780	934674	50.911266	6.965704
21780	935038	50.947667	6.964043
21780	935066	50.975988	7.032680
21780	935071	50.957869	7.075025
21780	935107	50.890119	6.978865
21780	935575	50.937503	6.998929
21780	935616	50.951647	6.854194
21780	936092	50.937533	6.998924
21780	936102	50.875402	6.915434
21780	936261	50.996346	6.898655
21780	936567	51.000001	6.887027
21780	936928	50.978382	6.960297
21780	937359	50.994029	6.927101
21780	937511	50.875741	7.083192
21780	93778	50.873121	7.049877
21780	938020	50.950639	7.003266
21780	938243	50.958666	6.897875
21780	938671	50.976318	7.016954
21780	939060	50.961609	6.982120
21780	940029	50.949696	7.018620
21780	940353	50.901115	6.983916
21780	940397	50.935618	6.831128
21780	940425	51.019880	6.886527
21780	940606	50.897442	7.058726
21780	940632	50.976854	6.861807
21780	940781	50.872877	6.969410
21780	941589	50.970881	6.930420
21780	941625	50.944522	6.982858
21780	941629	50.922385	6.982224
21780	941668	50.954258	6.940670
21780	941720	50.987735	6.901504
21780	941946	50.980822	7.001728
21780	941988	50.958626	6.954892
21780	942061	50.958014	6.920149
21780	942072	50.879365	6.963369
21780	942097	50.877684	6.934713
21780	9422	50.937661	7.000536
21780	94260	50.937722	6.875700
21780	943002	50.861482	6.927186
21780	943073	50.936745	6.969907
21780	943653	50.882237	7.055541
21780	943996	50.902461	6.982173
21780	944407	50.940430	6.845016
21780	944416	50.903426	6.956445
21780	944438	51.024630	6.903110
21780	944457	50.936560	6.932844
21780	94475	50.897546	7.036477
21780	945227	51.068461	6.863149
21780	945252	50.930499	6.866557
21780	94544	50.981847	7.023963
21780	945636	50.940185	6.837829
21780	94572	50.916719	6.988831
21780	946227	50.892928	7.074662
21780	946309	50.957890	7.020503
21780	946490	50.905650	6.945142
21780	947152	51.030261	6.886770
21780	947176	50.975754	7.004636
21780	947182	50.932893	6.953599
21780	947293	50.854001	7.108833
21780	947352	50.979798	7.021883
21780	947371	50.945097	6.952259
21780	948284	50.946579	6.945961
21780	948305	50.857294	7.086330
21780	948429	50.977193	7.037073
21780	948502	50.974415	7.013304
21780	948672	50.930912	6.985522
21780	948860	50.916250	6.962081
21780	9489	50.901892	7.060265
21780	94904	50.958324	7.027790
21780	949061	50.932255	6.818725
21780	949341	50.963064	6.949099
21780	949519	50.916404	6.970330
21780	949572	50.888916	6.967519
21780	949777	51.062318	6.855976
21780	950046	50.884379	7.055720
21780	950807	50.983792	6.918101
21780	951596	50.884271	7.104829
21780	951633	50.996498	7.039069
21780	952031	50.970409	7.006743
21780	952037	51.063675	6.870124
21780	952138	50.948173	7.008042
21780	952302	50.935368	6.937087
21780	952645	50.960324	6.945283
21780	952873	50.974610	6.974748
21780	953120	50.925979	7.044078
21780	953360	50.936740	6.990699
21780	953652	50.961278	6.892342
21780	953681	51.058641	6.858373
21780	953731	50.936155	6.963261
21780	953842	50.950629	6.927481
21780	953858	50.960064	6.914706
21780	954135	50.926147	6.916031
21780	954918	50.912472	6.930327
21780	955010	50.920749	6.928226
21780	956223	50.981905	7.035067
21780	956601	50.968503	6.918763
21780	956738	50.974426	6.968805
21780	956811	50.948579	6.932493
21780	956849	50.974407	6.968994
21780	957400	50.923569	6.912571
21780	957555	50.863224	7.083904
21780	958300	50.959378	6.951690
21780	959049	51.013191	6.857310
21780	959227	50.923209	6.912864
21780	959292	50.881313	7.055575
21780	959495	50.908080	7.007796
21780	959499	50.954501	6.965260
21780	960140	50.879308	7.094715
21780	960683	50.978830	7.070768
21780	960778	50.912222	6.945904
21780	961250	50.967353	7.034191
21780	9618	50.940249	7.019111
21780	962039	50.942096	6.834758
21780	96238	50.982694	6.960738
21780	962570	50.975337	6.950080
21780	963014	51.039664	6.901912
21780	963238	50.937664	7.001023
21780	963294	50.859030	7.102281
21780	963436	50.946611	6.939076
21780	963569	50.966498	6.953375
21780	963573	50.913178	6.920004
21780	963868	50.878356	7.103807
21780	964078	50.933031	7.021816
21780	964811	50.962734	6.889475
21780	964979	51.062244	6.856007
21780	96528	50.910985	6.974279
21780	965396	50.972621	6.913386
21780	965875	50.940522	6.940470
21780	965933	50.938502	6.843732
21780	965946	50.939757	6.977803
21780	966048	50.970161	7.006791
21780	966136	50.916022	6.991606
21780	966310	50.932667	6.956125
21780	966320	50.859451	7.092276
21780	966428	50.950580	6.917027
21780	966444	50.997699	6.926920
21780	966919	50.841899	7.073715
21780	967144	50.923937	6.927084
21780	967823	50.850803	7.034843
21780	96798	50.950968	6.926733
21780	96810	50.883177	7.081099
21780	968502	50.986272	6.945849
21780	968604	50.962925	6.954034
21780	968748	50.939901	6.863809
21780	968783	50.936547	6.985973
21780	969239	50.931576	6.937095
21780	969442	50.957815	6.900981
21780	969457	50.938351	6.826527
21780	969516	50.950513	7.002683
21780	969520	50.956224	6.939167
21780	970190	50.966553	6.952942
21780	970329	50.942565	6.835175
21780	970458	50.998617	6.995034
21780	970543	50.853651	6.965784
21780	971110	50.924789	7.024441
21780	971360	50.964841	7.022337
21780	971411	50.878531	7.087532
21780	971704	50.897407	7.068703
21780	972055	50.992215	6.892385
21780	972196	50.951638	7.015939
21780	972223	50.918234	6.916987
21780	9723	50.887208	7.080457
21780	972330	50.881632	7.090396
21780	972523	50.953848	6.940929
21780	972550	50.958771	6.897652
21780	972646	50.913868	7.081529
21780	972803	50.937137	6.896703
21780	972857	50.917438	7.107551
21780	972884	50.944848	6.953765
21780	973057	50.921249	6.960269
21780	973405	50.956532	6.902948
21780	973682	50.904206	6.957042
21780	973841	50.965722	6.991006
21780	975133	50.877169	6.914354
21780	975137	50.910172	6.962273
21780	97516	50.946195	7.072523
21780	975240	50.927196	7.006541
21780	975725	50.965845	7.026722
21780	975959	50.945581	6.987559
21780	976077	50.971080	7.006721
21780	976259	50.992677	6.882031
21780	976395	50.950381	7.025210
21780	976604	50.934276	6.861250
21780	976742	50.976354	6.871222
21780	97695	50.931810	7.030809
21780	976986	50.922611	6.901048
21780	977425	50.976088	6.949719
21780	977570	50.883633	7.055634
21780	978070	50.936698	6.990283
21780	978139	50.917947	6.949112
21780	978219	50.947115	6.944883
21780	978439	50.872496	7.049761
21780	978484	50.967369	7.006414
21780	978926	50.913092	6.946206
21780	979940	50.848066	7.110861
21780	980018	50.901493	7.076428
21780	980042	50.952521	6.864090
21780	980111	50.887937	7.093437
21780	980438	50.947239	6.897895
21780	980499	50.930462	6.922479
21780	980579	50.939110	6.999148
21780	980784	50.891303	7.067829
21780	980859	50.980417	6.865306
21780	981433	51.019844	6.886437
21780	981623	50.974158	7.057402
21780	981700	50.870723	7.004570
21780	981907	50.885974	6.997480
21780	982247	50.940953	6.912199
21780	982504	50.952226	6.924433
21780	982949	51.021697	6.915605
21780	983125	50.956595	6.953601
21780	983566	50.914851	6.947142
21780	9836	50.936192	6.864569
21780	983972	50.935405	7.000876
21780	984023	50.958278	7.001648
21780	984412	50.885564	7.056160
21780	984510	50.958090	6.919606
21780	98508	50.977973	6.902689
21780	985115	50.979951	7.023193
21780	985852	50.968738	6.873305
21780	98586	50.935454	7.063133
21780	986115	50.939248	7.034273
21780	98624	51.040814	6.836460
21780	986870	50.909328	6.991176
21780	987187	50.923371	6.999501
21780	987436	50.926172	6.916003
21780	987556	51.041435	6.889051
21780	987747	50.915339	6.921951
21780	988644	50.931226	7.039631
21780	988806	50.956496	7.029578
21780	988856	51.064113	6.859707
21780	988873	50.956247	7.013126
21780	988947	50.892684	6.965896
21780	989159	50.976763	6.915073
21780	989584	50.956885	7.000892
21780	99030	50.907405	6.918912
21780	991403	50.928190	7.042312
21780	991621	50.915635	7.052878
21780	991827	50.996996	7.021799
21780	991976	50.938339	7.006201
21780	992252	51.009014	6.896763
21780	992446	50.968314	6.940939
21780	992737	51.039272	6.902687
21780	992750	50.996250	6.898436
21780	992956	50.968744	6.873091
21780	993297	50.903455	7.060705
21780	993367	51.021403	6.900312
21780	994305	50.957206	7.011382
21780	994322	50.925425	6.965029
21780	995696	51.017232	6.891278
21780	996192	50.958049	6.955169
21780	996926	50.921220	6.928889
21780	997086	50.872559	7.020225
21780	997180	50.934558	6.939150
21780	997236	50.981993	7.068406
21780	997725	50.974057	7.063424
21780	998000	50.955577	6.883705
21780	99830	50.937131	6.866623
21780	998412	50.893501	6.983315
21780	998592	50.893627	6.904157
21780	99894	50.912362	6.945996
21780	999245	50.926709	7.088510
21780	999251	50.999331	6.901861
21780	999509	50.963714	6.958503
21840	1000269	50.937897	6.864053
21840	1000393	50.961854	7.000949
21840	1000700	50.919333	6.926418
21840	1001377	50.938088	6.844352
21840	1001579	50.921079	6.928708
21840	1001718	50.915179	7.096167
21840	1001742	50.944583	6.984234
21840	1001763	50.893905	7.077089
21840	1001813	50.975950	6.871483
21840	1001859	50.948119	6.882399
21840	1002193	50.969549	6.860337
21840	1002253	50.930075	6.984644
21840	1002322	50.930194	6.915149
21840	1002689	50.954758	6.870157
21840	1002695	50.904741	6.945368
21840	1002887	50.937127	6.899777
21840	1003244	50.970579	7.008910
21840	1003493	51.061573	6.875249
21840	1003637	50.950254	6.966570
21840	1003668	50.925280	6.915032
21840	1003748	50.900897	7.028841
21840	1003821	51.036354	6.903202
21840	1003901	50.976349	6.951933
21840	1004140	50.969454	6.978266
21840	100444	50.881344	7.096987
21840	1004463	50.946860	6.997515
21840	1004557	50.935241	7.000907
21840	10049	50.914697	6.947349
21840	1005450	50.930385	6.964526
21840	1005517	50.893651	7.077845
21840	1005570	50.857834	7.085964
21840	1005672	50.964307	7.005486
21840	100583	50.964597	7.005725
21840	1006071	50.960428	6.977609
21840	1006291	50.953487	6.961265
21840	1006377	50.933657	6.947771
21840	1006813	50.927707	6.919700
21840	1007061	50.940572	6.947752
21840	1007724	50.919194	6.926201
21840	1007876	50.967613	7.035499
21840	1008597	50.984363	6.999684
21840	1008775	50.903204	6.956246
21840	1008825	50.931573	6.953925
21840	100899	50.940351	7.022348
21840	1009187	50.958433	7.010020
21840	1009413	50.938877	7.008742
21840	1009785	50.915055	7.016819
21840	1009868	50.974804	6.959802
21840	10099	50.966104	6.882063
21840	1010222	50.955886	6.917482
21840	1010348	50.923273	7.046327
21840	1010449	50.938013	6.844525
21840	1010517	50.931976	6.945039
21840	1010832	50.873433	7.049804
21840	1010976	50.908859	7.080755
21840	1011273	50.914984	6.934387
21840	1011361	50.899729	6.983941
21840	101137	50.868142	7.095837
21840	1011388	50.923042	7.062753
21840	1011518	50.927959	7.059410
21840	1011732	50.900708	6.984509
21840	101184	50.931948	7.027062
21840	1012078	50.974939	6.959817
21840	1012305	50.937339	6.952794
21840	1012791	51.013258	6.849369
21840	1013068	50.938041	6.845067
21840	101312	50.913009	6.946364
21840	1013170	50.969702	7.006955
21840	1013800	50.922306	7.087223
21840	1014643	50.967304	7.033900
21840	1015050	50.944713	6.985004
21840	1015241	50.952395	6.997317
21840	1015793	50.932632	6.973887
21840	1015903	50.883701	6.939456
21840	1015968	50.940054	6.924825
21840	1016095	50.889137	6.966301
21840	1017468	50.978342	6.921053
21840	1018186	50.962322	6.980527
21840	1018578	50.931619	6.936807
21840	1018787	50.956787	6.902502
21840	1018944	50.968290	6.842421
21840	1019259	50.910333	6.922030
21840	1019307	50.917690	6.939630
21840	1019394	50.975955	7.062811
21840	1019477	50.975755	7.062254
21840	1019753	50.923676	6.911985
21840	1019778	50.853925	6.928073
21840	1019968	50.934895	7.062916
21840	1020115	50.864447	6.973786
21840	1020611	50.937538	7.034306
21840	1020681	51.062846	6.855754
21840	1020921	50.918723	6.925729
21840	1021241	50.971713	7.053380
21840	1022090	51.007943	6.911248
21840	1022394	50.931673	6.989873
21840	1022439	50.885281	7.081177
21840	102253	50.893063	7.075150
21840	1022650	50.975368	6.946533
21840	1022657	50.937979	6.849673
21840	1022862	50.967846	7.036615
21840	1023000	50.855242	7.108784
21840	1023008	50.956647	6.902858
21840	1023160	50.874747	7.021881
21840	1023333	50.955027	6.974485
21840	1023357	50.987476	6.903121
21840	1023467	50.954193	6.999263
21840	102353	50.963646	6.871883
21840	1023750	50.862789	7.083890
21840	1023919	50.919127	6.928687
21840	1023954	50.905463	7.062536
21840	1024839	50.930444	6.922561
21840	1025093	50.885309	7.055738
21840	1025107	50.928665	6.960501
21840	1025232	50.924253	7.045485
21840	1025276	50.968531	7.006599
21840	1025489	50.936869	6.992129
21840	1025720	50.930132	6.962495
21840	1025788	51.011517	6.859224
21840	102598	50.847730	7.106793
21840	1026166	50.892039	7.070837
21840	1026508	50.974347	7.032132
21840	1026522	50.938957	6.842750
21840	102670	50.975025	6.871371
21840	1026743	50.916671	6.990435
21840	1026942	50.889545	7.070226
21840	102699	50.873398	7.019454
21840	1027234	50.993383	6.933105
21840	1027254	50.962759	6.981506
21840	102737	51.001903	6.874594
21840	1027395	50.945463	6.963280
21840	1027585	50.950470	7.005311
21840	1027959	50.923248	7.079221
21840	1028029	50.911451	6.954465
21840	1028380	50.900975	6.984088
21840	1028540	50.928703	6.911317
21840	1028546	50.967390	7.039295
21840	1029022	50.966900	7.006333
21840	102922	50.918212	6.988717
21840	1029619	50.850968	6.928322
21840	1029751	50.945458	6.947819
21840	1029860	50.961877	6.951564
21840	1030306	50.928684	7.022650
21840	1030563	50.924649	6.911391
21840	1030593	50.963401	7.006325
21840	1030940	50.940843	6.937974
21840	1031065	50.964313	6.934065
21840	1031155	50.971511	7.010067
21840	1031216	50.918193	6.925100
21840	1031220	50.969587	7.032832
21840	1031355	50.935457	6.932709
21840	1031387	50.965269	7.023839
21840	103147	50.928784	6.946346
21840	1031519	50.938876	7.008438
21840	1031549	50.989882	6.884597
21840	1031674	50.884423	7.106894
21840	1031784	50.884069	7.007385
21840	1031872	50.881940	7.071031
21840	1031917	50.918942	6.926067
21840	1032528	50.891131	7.066645
21840	103267	50.929156	7.093815
21840	1032914	50.971856	6.864471
21840	1032947	50.965059	7.071257
21840	1032979	50.905664	6.916887
21840	103302	50.932609	7.061882
21840	1033046	50.996203	7.036474
21840	1033129	50.882932	7.055558
21840	1033214	50.894586	7.046286
21840	1033249	50.937253	6.996086
21840	1033312	50.917752	6.939566
21840	1033474	50.919345	7.068826
21840	1033802	50.962338	6.950960
21840	1033836	50.935404	6.952838
21840	1033906	50.967768	6.899543
21840	103395	50.961903	6.904203
21840	1034043	50.955749	7.002926
21840	1034074	50.930377	6.921984
21840	1034235	50.929797	7.047142
21840	103444	50.913068	6.952318
21840	1034484	50.916300	6.918121
21840	1034659	50.965884	7.073263
21840	1034928	50.975337	6.950080
21840	1035259	50.937131	6.899487
21840	1035317	50.906457	6.998483
21840	1035531	50.915895	6.918159
21840	1035597	50.945172	7.004468
21840	1035965	50.925838	6.946372
21840	1035972	50.978079	7.056224
21840	1036125	50.999669	6.918901
21840	1036247	50.951448	6.957091
21840	1036721	50.890993	6.997573
21840	1036883	50.940400	6.940085
21840	1037258	50.885106	7.055738
21840	1037552	50.950241	7.017826
21840	1038010	50.887637	7.065671
21840	1038128	50.893005	7.074958
21840	1038346	50.948927	6.915159
21840	1038545	50.892984	6.994284
21840	103863	50.941855	6.899593
21840	1038941	50.912044	6.924467
21840	1039365	50.995542	6.923921
21840	1039654	50.901011	6.954422
21840	1039770	50.889983	6.998698
21840	1039956	51.038481	6.902764
21840	1039984	50.938104	6.841709
21840	1040225	50.899542	6.986134
21840	1040688	51.001838	6.995999
21840	1040758	51.020425	6.961564
21840	1040772	50.924267	6.913311
21840	1040820	50.965844	7.031344
21840	1040981	50.867206	7.009860
21840	1041247	50.947276	7.027805
21840	1041673	50.980361	7.022547
21840	1041704	50.876242	7.085513
21840	1042059	50.938332	6.909433
21840	1042201	50.878253	6.935861
21840	1043079	51.028305	6.846380
21840	1043087	50.937139	6.895929
